"139","35","0","132","O","2016-01-08 23:50:44","2"
"140","36","0","136","O","2016-01-09 00:29:04","3"
"141","35","0","135","O","2016-01-09 00:29:05","3"
"142","37","0","135","O","2016-01-09 00:29:07","3"
"143","35","0","135","O","2016-01-09 00:29:09","3"
"144","36","0","136","O","2016-01-09 00:29:11","3"
"145","36","0","138","O","2016-01-09 00:29:13","3"
"146","35","0","135","O","2016-01-09 00:29:15","3"
"147","36","0","133","O","2016-01-09 00:29:17","3"
"148","35","0","128","O","2016-01-09 00:29:19","3"
"149","36","0","124","O","2016-01-09 00:29:21","3"
"150","35","0","130","O","2016-01-09 00:29:23","3"
"151","36","0","130","X","2016-01-09 00:29:25","3"
"152","35","4","126","X","2016-01-09 00:29:27","3"
"153","36","895","126","X","2016-01-09 00:29:29","3"
"154","36","8","129","O","2016-01-09 00:29:31","3"
"155","37","2","129","O","2016-01-09 00:29:33","3"
"156","36","0","122","O","2016-01-09 00:29:35","3"
"157","37","0","128","O","2016-01-09 00:29:37","3"
"158","36","54","129","O","2016-01-09 00:29:39","3"
"159","36","0","107","O","2016-01-09 00:29:41","3"
"160","36","4","126","O","2016-01-09 00:29:43","3"
"161","36","0","108","O","2016-01-09 00:29:45","3"
"162","36","0","126","O","2016-01-09 00:29:47","3"
"163","35","0","125","O","2016-01-09 00:29:49","3"
"164","36","0","128","X","2016-01-09 00:29:51","3"
"165","35","0","123","X","2016-01-09 00:29:53","3"
"166","36","585","125","X","2016-01-09 00:29:55","3"
"167","36","0","124","O","2016-01-09 00:29:57","3"
"168","36","568","131","O","2016-01-09 00:29:59","3"
"169","35","0","131","O","2016-01-09 00:30:01","3"
"170","35","0","129","O","2016-01-09 00:30:03","3"
"171","35","0","128","O","2016-01-09 00:30:05","3"
"172","35","0","130","O","2016-01-09 00:30:07","3"
"173","37","2","129","O","2016-01-09 00:30:09","3"
"174","36","2","102","O","2016-01-09 00:30:11","3"
"175","36","0","101","O","2016-01-09 00:30:13","3"
"217","36","0","133","X","2016-01-09 00:31:37","3"
"218","36","0","131","X","2016-01-09 00:31:39","3"
"219","36","0","130","X","2016-01-09 00:31:41","3"
"220","36","0","133","X","2016-01-09 00:31:43","3"
"948","36","0","135","X","2016-01-09 00:56:01","3"
"949","36","0","135","X","2016-01-09 00:56:03","3"
"950","35","0","135","X","2016-01-09 00:56:05","3"
"951","36","0","135","X","2016-01-09 00:56:07","3"
"952","36","0","133","X","2016-01-09 00:56:09","3"
"953","36","0","132","X","2016-01-09 00:56:11","3"
"954","35","0","133","X","2016-01-09 00:56:13","3"
"955","35","0","134","X","2016-01-09 00:56:15","3"
"956","35","0","135","X","2016-01-09 00:56:17","3"
"957","36","0","134","X","2016-01-09 00:56:19","3"
"958","36","0","132","X","2016-01-09 00:56:21","3"
"959","36","0","133","X","2016-01-09 00:56:23","3"
"960","36","0","135","X","2016-01-09 00:56:25","3"
"961","36","0","134","X","2016-01-09 00:56:27","3"
"962","35","0","132","X","2016-01-09 00:56:29","3"
"963","36","0","132","X","2016-01-09 00:56:31","3"
"964","35","0","134","X","2016-01-09 00:56:33","3"
"965","36","0","134","X","2016-01-09 00:56:35","3"
"966","36","0","133","X","2016-01-09 00:56:37","3"
"967","35","0","133","X","2016-01-09 00:56:39","3"
"968","35","0","134","X","2016-01-09 00:56:41","3"
"969","36","0","134","X","2016-01-09 00:56:43","3"
"970","36","0","133","X","2016-01-09 00:56:45","3"
"971","36","0","135","X","2016-01-09 00:56:48","3"
"972","36","0","134","X","2016-01-09 00:56:49","3"
"973","36","0","133","X","2016-01-09 00:56:51","3"
"974","36","0","135","X","2016-01-09 00:56:54","3"
"975","35","0","135","X","2016-01-09 00:56:55","3"
"976","36","0","132","X","2016-01-09 00:56:57","3"
"977","36","0","134","X","2016-01-09 00:56:59","3"
"978","35","0","135","X","2016-01-09 00:57:01","3"
"979","35","0","133","X","2016-01-09 00:57:03","3"
"980","36","0","132","X","2016-01-09 00:57:05","3"
"981","35","0","133","X","2016-01-09 00:57:07","3"
"982","35","0","134","X","2016-01-09 00:57:09","3"
"983","36","0","133","X","2016-01-09 00:57:11","3"
"984","36","0","133","X","2016-01-09 00:57:13","3"
"985","36","0","135","X","2016-01-09 00:57:15","3"
"986","36","0","133","X","2016-01-09 00:57:17","3"
"987","36","0","135","X","2016-01-09 00:57:19","3"
"988","36","0","135","X","2016-01-09 00:57:21","3"
"989","36","0","133","X","2016-01-09 00:57:23","3"
"990","36","0","135","X","2016-01-09 00:57:25","3"
"991","36","0","132","X","2016-01-09 00:57:27","3"
"992","36","0","136","X","2016-01-09 00:57:29","3"
"993","36","0","133","X","2016-01-09 00:57:31","3"
"994","36","0","136","X","2016-01-09 00:57:33","3"
"995","36","0","134","X","2016-01-09 00:57:35","3"
"996","37","0","134","X","2016-01-09 00:57:37","3"
"997","36","0","136","X","2016-01-09 00:57:39","3"
